"extension","instruction form","class","level0","level1","level2"
"avx512bw","VPADDB X, X, K, X","turbo0","1173160746","0","0"
"avx512bw","VPADDB Y, Y, K, Y","turbo0","1172827300","0","0"
"avx512bw","VPADDB Z, Z, K, Z","turbo1","4189096","1159207416","0"
"avx512bw","VPADDB mem, X, K, X","turbo0","1242913366","0","0"
"avx512bw","VPADDB mem, Y, K, Y","turbo0","1242985606","0","0"
"avx512bw","VPADDB mem, Z, K, Z","turbo1","4383959","1176317034","0"
"avx512f","VPADDD X, X, K, X","turbo0","1103643688","0","0"
"avx512f","VPADDD Y, Y, K, Y","turbo0","1078674532","0","0"
"avx512f","VPADDD Z, Z, K, Z","turbo1","4190217","1080013485","0"
"avx512f","VPADDD mem, X, K, X","turbo0","1103418692","0","0"
"avx512f","VPADDD mem, Y, K, Y","turbo0","1107172096","0","0"
"avx512f","VPADDD mem, Z, K, Z","turbo1","4031604","1097431795","0"
"avx512f","VPADDQ X, X, K, X","turbo0","1078765908","0","0"
"avx512f","VPADDQ Y, Y, K, Y","turbo0","1103668801","0","0"
"avx512f","VPADDQ Z, Z, K, Z","turbo1","4296893","1072129775","0"
"avx512f","VPADDQ mem, X, K, X","turbo0","1103557101","0","0"
"avx512f","VPADDQ mem, Y, K, Y","turbo0","1107198125","0","0"
"avx512f","VPADDQ mem, Z, K, Z","turbo1","4059248","1089448618","0"
"avx512bw","VPADDSB X, X, K, X","turbo0","1175683200","0","0"
"avx512bw","VPADDSB Y, Y, K, Y","turbo0","1176345678","0","0"
"avx512bw","VPADDSB Z, Z, K, Z","turbo1","4124844","1161431650","0"
"avx512bw","VPADDSB mem, X, K, X","turbo0","1250164826","0","0"
"avx512bw","VPADDSB mem, Y, K, Y","turbo0","1250024493","0","0"
"avx512bw","VPADDSB mem, Z, K, Z","turbo1","4313744","1182381960","0"
"avx512bw","VPADDSW X, X, K, X","turbo0","1175622954","0","0"
"avx512bw","VPADDSW Y, Y, K, Y","turbo0","1175873539","0","0"
"avx512bw","VPADDSW Z, Z, K, Z","turbo1","4200793","1174192732","0"
"avx512bw","VPADDSW mem, X, K, X","turbo0","1250240552","0","0"
"avx512bw","VPADDSW mem, Y, K, Y","turbo0","1249572704","0","0"
"avx512bw","VPADDSW mem, Z, K, Z","turbo1","4345698","1189719407","0"
"avx512bw","VPADDUSB X, X, K, X","turbo0","1175998658","0","0"
"avx512bw","VPADDUSB Y, Y, K, Y","turbo0","1175775518","0","0"
"avx512bw","VPADDUSB Z, Z, K, Z","turbo1","4289526","1161553162","0"
"avx512bw","VPADDUSB mem, X, K, X","turbo0","1249769174","0","0"
"avx512bw","VPADDUSB mem, Y, K, Y","turbo0","1249652068","0","0"
"avx512bw","VPADDUSB mem, Z, K, Z","turbo1","4333670","1181757858","0"
"avx512bw","VPADDUSW X, X, K, X","turbo0","1176242664","0","0"
"avx512bw","VPADDUSW Y, Y, K, Y","turbo0","1175691183","0","0"
"avx512bw","VPADDUSW Z, Z, K, Z","turbo1","4216300","1183419430","0"
"avx512bw","VPADDUSW mem, X, K, X","turbo0","1249769461","0","0"
"avx512bw","VPADDUSW mem, Y, K, Y","turbo0","1249987106","0","0"
"avx512bw","VPADDUSW mem, Z, K, Z","turbo1","4285176","1202577951","0"
"avx512bw","VPADDW X, X, K, X","turbo0","1173071439","0","0"
"avx512bw","VPADDW Y, Y, K, Y","turbo0","1172869443","0","0"
"avx512bw","VPADDW Z, Z, K, Z","turbo1","4186859","1159152887","0"
"avx512bw","VPADDW mem, X, K, X","turbo0","1242733476","0","0"
"avx512bw","VPADDW mem, Y, K, Y","turbo0","1242820520","0","0"
"avx512bw","VPADDW mem, Z, K, Z","turbo1","4140568","1176181803","0"
"avx512bw","VPALIGNR imm, X, X, K, X","turbo0","1168084090","0","0"
"avx512bw","VPALIGNR imm, Y, Y, K, Y","turbo0","1167098464","0","0"
"avx512bw","VPALIGNR imm, Z, Z, K, Z","turbo1","4443738","1155547881","0"
"avx512bw","VPALIGNR imm, mem, X, K, X","turbo0","1234541916","0","0"
"avx512bw","VPALIGNR imm, mem, Y, K, Y","turbo0","1234549997","0","0"
"avx512bw","VPALIGNR imm, mem, Z, K, Z","turbo1","4161223","1174968024","0"
"avx512f","VPANDD X, X, K, X","turbo0","1078878239","0","0"
"avx512f","VPANDD Y, Y, K, Y","turbo0","1079082123","0","0"
"avx512f","VPANDD Z, Z, K, Z","turbo1","4932412","1084182471","0"
"avx512f","VPANDD mem, X, K, X","turbo0","1103318660","0","0"
"avx512f","VPANDD mem, Y, K, Y","turbo0","1107163560","0","0"
"avx512f","VPANDD mem, Z, K, Z","turbo1","3997110","1098586257","0"
"avx512f","VPANDND X, X, K, X","turbo0","1078889122","0","0"
"avx512f","VPANDND Y, Y, K, Y","turbo0","1079154136","0","0"
"avx512f","VPANDND Z, Z, K, Z","turbo1","4269086","1086156921","0"
"avx512f","VPANDND mem, X, K, X","turbo0","1103740312","0","0"
"avx512f","VPANDND mem, Y, K, Y","turbo0","1107135001","0","0"
"avx512f","VPANDND mem, Z, K, Z","turbo1","4339738","1097629514","0"
"avx512f","VPANDNQ X, X, K, X","turbo0","1078810864","0","0"
"avx512f","VPANDNQ Y, Y, K, Y","turbo0","1079317587","0","0"
"avx512f","VPANDNQ Z, Z, K, Z","turbo1","4380093","1093930170","0"
"avx512f","VPANDNQ mem, X, K, X","turbo0","1103999587","0","0"
"avx512f","VPANDNQ mem, Y, K, Y","turbo0","1107416695","0","0"
"avx512f","VPANDNQ mem, Z, K, Z","turbo1","4606996","1097503539","0"
"avx512f","VPANDQ X, X, K, X","turbo0","1078923203","0","0"
"avx512f","VPANDQ Y, Y, K, Y","turbo0","1103933645","0","0"
"avx512f","VPANDQ Z, Z, K, Z","turbo1","4044820","1078536526","0"
"avx512f","VPANDQ mem, X, K, X","turbo0","1104140952","0","0"
"avx512f","VPANDQ mem, Y, K, Y","turbo0","1107182763","0","0"
"avx512f","VPANDQ mem, Z, K, Z","turbo1","4390490","1097585342","0"
"avx512bw","VPAVGB X, X, K, X","turbo0","1175963342","0","0"
"avx512bw","VPAVGB Y, Y, K, Y","turbo0","1175757118","0","0"
"avx512bw","VPAVGB Z, Z, K, Z","turbo1","4467108","1161522876","0"
"avx512bw","VPAVGB mem, X, K, X","turbo0","1250042446","0","0"
"avx512bw","VPAVGB mem, Y, K, Y","turbo0","1250040156","0","0"
"avx512bw","VPAVGB mem, Z, K, Z","turbo1","4263072","1181778904","0"
"avx512bw","VPAVGW X, X, K, X","turbo0","1176140723","0","0"
"avx512bw","VPAVGW Y, Y, K, Y","turbo0","1176219699","0","0"
"avx512bw","VPAVGW Z, Z, K, Z","turbo1","4340913","1162129515","0"
"avx512bw","VPAVGW mem, X, K, X","turbo0","1250222387","0","0"
"avx512bw","VPAVGW mem, Y, K, Y","turbo0","1250802042","0","0"
"avx512bw","VPAVGW mem, Z, K, Z","turbo1","4041275","1181918665","0"
"avx512bw","VPBLENDMB X, X, K, X","turbo0","1069456763","0","0"
"avx512bw","VPBLENDMB Y, Y, K, Y","turbo0","1070015624","0","0"
"avx512bw","VPBLENDMB Z, Z, K, Z","turbo1","4346239","1072098341","0"
"avx512bw","VPBLENDMB mem, X, K, X","turbo0","1092432274","0","0"
"avx512bw","VPBLENDMB mem, Y, K, Y","turbo0","1092622338","0","0"
"avx512bw","VPBLENDMB mem, Z, K, Z","turbo1","4090747","1089650088","0"
"avx512f","VPBLENDMD X, X, K, X","turbo0","1069029579","0","0"
"avx512f","VPBLENDMD Y, Y, K, Y","turbo0","1103551020","0","0"
"avx512f","VPBLENDMD Z, Z, K, Z","turbo1","4404467","1076441005","0"
"avx512f","VPBLENDMD mem, X, K, X","turbo0","1092424857","0","0"
"avx512f","VPBLENDMD mem, Y, K, Y","turbo0","1090988541","0","0"
"avx512f","VPBLENDMD mem, Z, K, Z","turbo1","4198937","1097366650","0"
"avx512f","VPBLENDMQ X, X, K, X","turbo0","1069087485","0","0"
"avx512f","VPBLENDMQ Y, Y, K, Y","turbo0","1068777426","0","0"
"avx512f","VPBLENDMQ Z, Z, K, Z","turbo1","4323263","1076748136","0"
"avx512f","VPBLENDMQ mem, X, K, X","turbo0","1091025243","0","0"
"avx512f","VPBLENDMQ mem, Y, K, Y","turbo0","1090907595","0","0"
"avx512f","VPBLENDMQ mem, Z, K, Z","turbo1","4100946","1097420646","0"
"avx512bw","VPBLENDMW X, X, K, X","turbo0","1069921334","0","0"
"avx512bw","VPBLENDMW Y, Y, K, Y","turbo0","1069984267","0","0"
"avx512bw","VPBLENDMW Z, Z, K, Z","turbo1","4166640","1076666812","0"
"avx512bw","VPBLENDMW mem, X, K, X","turbo0","1092207323","0","0"
"avx512bw","VPBLENDMW mem, Y, K, Y","turbo0","1092809607","0","0"
"avx512bw","VPBLENDMW mem, Z, K, Z","turbo1","4142613","1097438117","0"
"avx512bw","VPBROADCASTB X, K, X","turbo0","1165172001","0","0"
"avx512bw","VPBROADCASTB X, K, Y","turbo0","1265027010","0","0"
"avx512bw","VPBROADCASTB X, K, Z","turbo1","4583872","1181504051","0"
"avx512bw","VPBROADCASTB mem, K, X","turbo0","1234396139","0","0"
"avx512bw","VPBROADCASTB mem, K, Y","turbo0","1234650642","0","0"
"avx512bw","VPBROADCASTB mem, K, Z","turbo1","4045068","1157209683","0"
"avx512bw","VPBROADCASTB reg, K, X","turbo0","1219484452","0","0"
"avx512bw","VPBROADCASTB reg, K, Y","turbo0","1218872917","0","0"
"avx512bw","VPBROADCASTB reg, K, Z","turbo1","4205193","1137246525","0"
"avx512f","VPBROADCASTD X, K, X","turbo0","1070482827","0","0"
"avx512f","VPBROADCASTD X, K, Y","turbo0","1165093422","0","0"
"avx512f","VPBROADCASTD X, K, Z","turbo1","4122487","1113403717","0"
"avx512f","VPBROADCASTD mem, K, X","turbo0","1109073529","0","0"
"avx512f","VPBROADCASTD mem, K, Y","turbo0","1108443994","0","0"
"avx512f","VPBROADCASTD mem, K, Z","turbo1","4454470","1099687701","0"
"avx512f","VPBROADCASTD reg, K, X","turbo0","1218909706","0","0"
"avx512f","VPBROADCASTD reg, K, Y","turbo0","1219586372","0","0"
"avx512f","VPBROADCASTD reg, K, Z","turbo1","4081914","1137523529","0"
"avx512cd","VPBROADCASTMB2Q K, X","turbo0","1124154941","0","0"
"avx512cd","VPBROADCASTMB2Q K, Y","turbo0","1123009788","0","0"
"avx512cd","VPBROADCASTMB2Q K, Z","turbo1","4125818","1109813067","0"
"avx512cd","VPBROADCASTMW2D K, X","turbo0","1123384032","0","0"
"avx512cd","VPBROADCASTMW2D K, Y","turbo0","1123226203","0","0"
"avx512cd","VPBROADCASTMW2D K, Z","turbo1","4405329","1109708898","0"
"avx512f","VPBROADCASTQ X, K, X","turbo0","1070343020","0","0"
"avx512f","VPBROADCASTQ X, K, Y","turbo0","1165443897","0","0"
"avx512f","VPBROADCASTQ X, K, Z","turbo1","4858159","1113465701","0"
"avx512f","VPBROADCASTQ mem, K, X","turbo0","1109708880","0","0"
"avx512f","VPBROADCASTQ mem, K, Y","turbo0","1108987148","0","0"
"avx512f","VPBROADCASTQ mem, K, Z","turbo1","4110972","1100154983","0"
"avx512f","VPBROADCASTQ reg, K, X","turbo0","1218816782","0","0"
"avx512f","VPBROADCASTQ reg, K, Y","turbo0","1219048645","0","0"
"avx512f","VPBROADCASTQ reg, K, Z","turbo1","4146632","1137438246","0"
"avx512bw","VPBROADCASTW X, K, X","turbo0","1165097445","0","0"
"avx512bw","VPBROADCASTW X, K, Y","turbo0","1265022702","0","0"
"avx512bw","VPBROADCASTW X, K, Z","turbo1","5409975","1181490144","0"
"avx512bw","VPBROADCASTW mem, K, X","turbo0","1234790237","0","0"
"avx512bw","VPBROADCASTW mem, K, Y","turbo0","1234792145","0","0"
"avx512bw","VPBROADCASTW mem, K, Z","turbo1","4269132","1158018668","0"
"avx512bw","VPBROADCASTW reg, K, X","turbo0","1219079399","0","0"
"avx512bw","VPBROADCASTW reg, K, Y","turbo0","1219070687","0","0"
"avx512bw","VPBROADCASTW reg, K, Z","turbo1","4436515","1137644266","0"
"avx512bw","VPCMPB imm, X, X, K, K","turbo0","1144698006","0","0"
"avx512bw","VPCMPB imm, Y, Y, K, K","turbo0","1092406050","0","0"
"avx512bw","VPCMPB imm, Z, Z, K, K","turbo1","4197728","1113593594","0"
"avx512bw","VPCMPB imm, mem, X, K, K","turbo0","1188595627","0","0"
"avx512bw","VPCMPB imm, mem, Y, K, K","turbo0","1127192692","0","0"
"avx512bw","VPCMPB imm, mem, Z, K, K","turbo1","4141940","1135587512","0"
"avx512f","VPCMPD imm, X, X, K, K","turbo0","1092794074","0","0"
"avx512f","VPCMPD imm, Y, Y, K, K","turbo0","1092850566","0","0"
"avx512f","VPCMPD imm, Z, Z, K, K","turbo1","4239486","1200270536","0"
"avx512f","VPCMPD imm, mem, X, K, K","turbo0","1127391561","0","0"
"avx512f","VPCMPD imm, mem, Y, K, K","turbo0","1127912831","0","0"
"avx512f","VPCMPD imm, mem, Z, K, K","turbo1","4354275","1220178826","0"
"avx512bw","VPCMPEQB X, X, K, K","turbo0","1092863886","0","0"
"avx512bw","VPCMPEQB Y, Y, K, K","turbo0","1149996559","0","0"
"avx512bw","VPCMPEQB Z, Z, K, K","turbo1","4323207","1114129083","0"
"avx512bw","VPCMPEQB mem, X, K, K","turbo0","1123706463","0","0"
"avx512bw","VPCMPEQB mem, Y, K, K","turbo0","1193252394","0","0"
"avx512bw","VPCMPEQB mem, Z, K, K","turbo1","4016172","1136053461","0"
"avx512f","VPCMPEQD X, X, K, K","turbo0","1092147209","0","0"
"avx512f","VPCMPEQD Y, Y, K, K","turbo0","1091392996","0","0"
"avx512f","VPCMPEQD Z, Z, K, K","turbo1","4139388","1114505016","0"
"avx512f","VPCMPEQD mem, X, K, K","turbo0","1122538482","0","0"
"avx512f","VPCMPEQD mem, Y, K, K","turbo0","1123631802","0","0"
"avx512f","VPCMPEQD mem, Z, K, K","turbo1","4390076","1135935962","0"
"avx512f","VPCMPEQQ X, X, K, K","turbo0","1091270468","0","0"
"avx512f","VPCMPEQQ Y, Y, K, K","turbo0","1092838886","0","0"
"avx512f","VPCMPEQQ Z, Z, K, K","turbo1","4044014","1114096177","0"
"avx512f","VPCMPEQQ mem, X, K, K","turbo0","1123739341","0","0"
"avx512f","VPCMPEQQ mem, Y, K, K","turbo0","1123194157","0","0"
"avx512f","VPCMPEQQ mem, Z, K, K","turbo1","4245542","1136341582","0"
"avx512bw","VPCMPEQW X, X, K, K","turbo0","1144527675","0","0"
"avx512bw","VPCMPEQW Y, Y, K, K","turbo0","1091370309","0","0"
"avx512bw","VPCMPEQW Z, Z, K, K","turbo1","5105372","1116190542","0"
"avx512bw","VPCMPEQW mem, X, K, K","turbo0","1188636558","0","0"
"avx512bw","VPCMPEQW mem, Y, K, K","turbo0","1123028814","0","0"
"avx512bw","VPCMPEQW mem, Z, K, K","turbo1","4174834","1136242658","0"
"avx512bw","VPCMPGTB X, X, K, K","turbo0","1149382751","0","0"
"avx512bw","VPCMPGTB Y, Y, K, K","turbo0","1145011315","0","0"
"avx512bw","VPCMPGTB Z, Z, K, K","turbo1","4098131","1114489712","0"
"avx512bw","VPCMPGTB mem, X, K, K","turbo0","1194389720","0","0"
"avx512bw","VPCMPGTB mem, Y, K, K","turbo0","1188214605","0","0"
"avx512bw","VPCMPGTB mem, Z, K, K","turbo1","4221069","1136310866","0"
"avx512f","VPCMPGTD X, X, K, K","turbo0","1149873172","0","0"
"avx512f","VPCMPGTD Y, Y, K, K","turbo0","1091070095","0","0"
"avx512f","VPCMPGTD Z, Z, K, K","turbo1","4266224","1114116919","0"
"avx512f","VPCMPGTD mem, X, K, K","turbo0","1193853597","0","0"
"avx512f","VPCMPGTD mem, Y, K, K","turbo0","1122925792","0","0"
"avx512f","VPCMPGTD mem, Z, K, K","turbo1","4274039","1135892889","0"
"avx512f","VPCMPGTQ X, X, K, K","turbo0","1091672479","0","0"
"avx512f","VPCMPGTQ Y, Y, K, K","turbo0","1144312942","0","0"
"avx512f","VPCMPGTQ Z, Z, K, K","turbo1","4529397","1114108427","0"
"avx512f","VPCMPGTQ mem, X, K, K","turbo0","1122946495","0","0"
"avx512f","VPCMPGTQ mem, Y, K, K","turbo0","1188718584","0","0"
"avx512f","VPCMPGTQ mem, Z, K, K","turbo1","4208486","1136373147","0"
"avx512bw","VPCMPGTW X, X, K, K","turbo0","1091667898","0","0"
"avx512bw","VPCMPGTW Y, Y, K, K","turbo0","1091868385","0","0"
"avx512bw","VPCMPGTW Z, Z, K, K","turbo1","4263110","1114115938","0"
"avx512bw","VPCMPGTW mem, X, K, K","turbo0","1124137194","0","0"
"avx512bw","VPCMPGTW mem, Y, K, K","turbo0","1122753549","0","0"
"avx512bw","VPCMPGTW mem, Z, K, K","turbo1","4517401","1135961791","0"
"avx512f","VPCMPQ imm, X, X, K, K","turbo0","1092105449","0","0"
"avx512f","VPCMPQ imm, Y, Y, K, K","turbo0","1092153875","0","0"
"avx512f","VPCMPQ imm, Z, Z, K, K","turbo1","4243503","1198634451","0"
"avx512f","VPCMPQ imm, mem, X, K, K","turbo0","1126728919","0","0"
"avx512f","VPCMPQ imm, mem, Y, K, K","turbo0","1126853837","0","0"
"avx512f","VPCMPQ imm, mem, Z, K, K","turbo1","4214646","1220064997","0"
"avx512bw","VPCMPUB imm, X, X, K, K","turbo0","1092768422","0","0"
"avx512bw","VPCMPUB imm, Y, Y, K, K","turbo0","1092778691","0","0"
"avx512bw","VPCMPUB imm, Z, Z, K, K","turbo1","4083408","1113608065","0"
"avx512bw","VPCMPUB imm, mem, X, K, K","turbo0","1126841186","0","0"
"avx512bw","VPCMPUB imm, mem, Y, K, K","turbo0","1126703708","0","0"
"avx512bw","VPCMPUB imm, mem, Z, K, K","turbo1","4411275","1135639614","0"
"avx512f","VPCMPUD imm, X, X, K, K","turbo0","1092544175","0","0"
"avx512f","VPCMPUD imm, Y, Y, K, K","turbo0","1149016867","0","0"
"avx512f","VPCMPUD imm, Z, Z, K, K","turbo1","4213134","1113894340","0"
"avx512f","VPCMPUD imm, mem, X, K, K","turbo0","1126895991","0","0"
"avx512f","VPCMPUD imm, mem, Y, K, K","turbo0","1193466698","0","0"
"avx512f","VPCMPUD imm, mem, Z, K, K","turbo1","4299889","1136075221","0"
"avx512f","VPCMPUQ imm, X, X, K, K","turbo0","1149373804","0","0"
"avx512f","VPCMPUQ imm, Y, Y, K, K","turbo0","1092618012","0","0"
"avx512f","VPCMPUQ imm, Z, Z, K, K","turbo1","4614160","1113781716","0"
"avx512f","VPCMPUQ imm, mem, X, K, K","turbo0","1193245951","0","0"
"avx512f","VPCMPUQ imm, mem, Y, K, K","turbo0","1127489321","0","0"
"avx512f","VPCMPUQ imm, mem, Z, K, K","turbo1","4262877","1135637156","0"
"avx512bw","VPCMPUW imm, X, X, K, K","turbo0","1092675638","0","0"
"avx512bw","VPCMPUW imm, Y, Y, K, K","turbo0","1092593733","0","0"
"avx512bw","VPCMPUW imm, Z, Z, K, K","turbo1","4323925","1113792362","0"
"avx512bw","VPCMPUW imm, mem, X, K, K","turbo0","1127531191","0","0"
"avx512bw","VPCMPUW imm, mem, Y, K, K","turbo0","1127007208","0","0"
"avx512bw","VPCMPUW imm, mem, Z, K, K","turbo1","4201434","1136186711","0"
"avx512bw","VPCMPW imm, X, X, K, K","turbo0","1092551245","0","0"
"avx512bw","VPCMPW imm, Y, Y, K, K","turbo0","1092488504","0","0"
"avx512bw","VPCMPW imm, Z, Z, K, K","turbo1","4307768","1198711278","0"
"avx512bw","VPCMPW imm, mem, X, K, K","turbo0","1128215129","0","0"
"avx512bw","VPCMPW imm, mem, Y, K, K","turbo0","1127129024","0","0"
"avx512bw","VPCMPW imm, mem, Z, K, K","turbo1","4253385","1220480225","0"
"avx512f","VPCOMPRESSD X, K, X","turbo0","1172882395","0","0"
"avx512f","VPCOMPRESSD X, K, mem","turbo0","1161539480","0","0"
"avx512f","VPCOMPRESSD Y, K, Y","turbo0","1173035073","0","0"
"avx512f","VPCOMPRESSD Y, K, mem","turbo0","1161979208","0","0"
"avx512f","VPCOMPRESSD Z, K, Z","turbo1","4541820","1179008238","0"
"avx512f","VPCOMPRESSD Z, K, mem","turbo1","4233349","1181394677","0"
"avx512f","VPCOMPRESSQ X, K, X","turbo0","1173045288","0","0"
"avx512f","VPCOMPRESSQ X, K, mem","turbo0","1161942824","0","0"
"avx512f","VPCOMPRESSQ Y, K, Y","turbo0","1172963983","0","0"
"avx512f","VPCOMPRESSQ Y, K, mem","turbo0","1161904724","0","0"
"avx512f","VPCOMPRESSQ Z, K, Z","turbo1","4414110","1179744640","0"
"avx512f","VPCOMPRESSQ Z, K, mem","turbo1","4182165","1181420780","0"
"avx512cd","VPCONFLICTD X, K, X","turbo0","1692678849","0","0"
"avx512cd","VPCONFLICTD Y, K, Y","turbo0","1952157896","0","0"
"avx512cd","VPCONFLICTD Z, K, Z","turbo1","4868203","2622013481","0"
"avx512cd","VPCONFLICTD mem, K, X","turbo0","1692103438","0","0"
"avx512cd","VPCONFLICTD mem, K, Y","turbo0","1875966633","0","0"
"avx512cd","VPCONFLICTD mem, K, Z","turbo1","5943141","2568860094","0"
"avx512cd","VPCONFLICTQ X, K, X","turbo0","1213745744","0","0"
"avx512cd","VPCONFLICTQ Y, K, Y","turbo0","1693334018","0","0"
"avx512cd","VPCONFLICTQ Z, K, Z","turbo1","4638116","1958354917","0"
"avx512cd","VPCONFLICTQ mem, K, X","turbo0","1219169409","0","0"
"avx512cd","VPCONFLICTQ mem, K, Y","turbo0","1692327190","0","0"
"avx512cd","VPCONFLICTQ mem, K, Z","turbo1","4668052","1890535421","0"
"avx512f","VPERMD Y, Y, K, Y","turbo0","1165334808","0","0"
"avx512f","VPERMD Z, Z, K, Z","turbo1","4250004","1155663253","0"
"avx512f","VPERMD mem, Y, K, Y","turbo0","1235345373","0","0"
"avx512f","VPERMD mem, Z, K, Z","turbo1","4346392","1175232128","0"
"avx512f","VPERMI2D X, X, K, X","turbo0","1165700268","0","0"
"avx512f","VPERMI2D Y, Y, K, Y","turbo0","1165488989","0","0"
"avx512f","VPERMI2D Z, Z, K, Z","turbo1","4278626","1155682707","0"
"avx512f","VPERMI2D mem, X, K, X","turbo0","1234390141","0","0"
"avx512f","VPERMI2D mem, Y, K, Y","turbo0","1235950889","0","0"
"avx512f","VPERMI2D mem, Z, K, Z","turbo1","5012659","1175289756","0"
"avx512f","VPERMI2PD X, X, K, X","turbo0","1165574392","0","0"
"avx512f","VPERMI2PD Y, Y, K, Y","turbo0","1165169792","0","0"
"avx512f","VPERMI2PD Z, Z, K, Z","turbo1","4406721","1155682911","0"
"avx512f","VPERMI2PD mem, X, K, X","turbo0","1234302308","0","0"
"avx512f","VPERMI2PD mem, Y, K, Y","turbo0","1235469359","0","0"
"avx512f","VPERMI2PD mem, Z, K, Z","turbo1","4173755","1175483655","0"
"avx512f","VPERMI2PS X, X, K, X","turbo0","1165225977","0","0"
"avx512f","VPERMI2PS Y, Y, K, Y","turbo0","1166126648","0","0"
"avx512f","VPERMI2PS Z, Z, K, Z","turbo1","5600831","1137164869","0"
"avx512f","VPERMI2PS mem, X, K, X","turbo0","1234088385","0","0"
"avx512f","VPERMI2PS mem, Y, K, Y","turbo0","1235470149","0","0"
"avx512f","VPERMI2PS mem, Z, K, Z","turbo1","4473028","1156321083","0"
"avx512f","VPERMI2Q X, X, K, X","turbo0","1165190950","0","0"
"avx512f","VPERMI2Q Y, Y, K, Y","turbo0","1165251695","0","0"
"avx512f","VPERMI2Q Z, Z, K, Z","turbo1","4237122","1155556137","0"
"avx512f","VPERMI2Q mem, X, K, X","turbo0","1234341462","0","0"
"avx512f","VPERMI2Q mem, Y, K, Y","turbo0","1235330005","0","0"
"avx512f","VPERMI2Q mem, Z, K, Z","turbo1","4173168","1175193183","0"
"avx512bw","VPERMI2W X, X, K, X","turbo0","1469877641","0","0"
"avx512bw","VPERMI2W Y, Y, K, Y","turbo0","1471044120","0","0"
"avx512bw","VPERMI2W Z, Z, K, Z","turbo1","4463272","1450747345","0"
"avx512bw","VPERMI2W mem, X, K, X","turbo0","1648995138","0","0"
"avx512bw","VPERMI2W mem, Y, K, Y","turbo0","1650253588","0","0"
"avx512bw","VPERMI2W mem, Z, K, Z","turbo1","4391386","1467679017","0"
"avx512f","VPERMILPD X, X, K, X","turbo0","1070720402","0","0"
"avx512f","VPERMILPD Y, Y, K, Y","turbo0","1070501189","0","0"
"avx512f","VPERMILPD Z, Z, K, Z","turbo1","4166573","1110887067","0"
"avx512f","VPERMILPD imm, X, K, X","turbo0","1067461296","0","0"
"avx512f","VPERMILPD imm, Y, K, Y","turbo0","1067490480","0","0"
"avx512f","VPERMILPD imm, Z, K, Z","turbo1","4171145","1094298996","0"
"avx512f","VPERMILPD imm, mem, K, X","turbo0","1109333249","0","0"
"avx512f","VPERMILPD imm, mem, K, Y","turbo0","1114462093","0","0"
"avx512f","VPERMILPD imm, mem, K, Z","turbo1","5400387","1121014428","0"
"avx512f","VPERMILPD mem, X, K, X","turbo0","1109459066","0","0"
"avx512f","VPERMILPD mem, Y, K, Y","turbo0","1113244419","0","0"
"avx512f","VPERMILPD mem, Z, K, Z","turbo1","4494627","1135239296","0"
"avx512f","VPERMILPS X, X, K, X","turbo0","1070374261","0","0"
"avx512f","VPERMILPS Y, Y, K, Y","turbo0","1070297306","0","0"
"avx512f","VPERMILPS Z, Z, K, Z","turbo1","4115013","1111000293","0"
"avx512f","VPERMILPS imm, X, K, X","turbo0","1067599646","0","0"
"avx512f","VPERMILPS imm, Y, K, Y","turbo0","1067067594","0","0"
"avx512f","VPERMILPS imm, Z, K, Z","turbo1","4309564","1094456126","0"
"avx512f","VPERMILPS imm, mem, K, X","turbo0","1108830537","0","0"
"avx512f","VPERMILPS imm, mem, K, Y","turbo0","1113805281","0","0"
"avx512f","VPERMILPS imm, mem, K, Z","turbo1","4254278","1121030793","0"
"avx512f","VPERMILPS mem, X, K, X","turbo0","1111258666","0","0"
"avx512f","VPERMILPS mem, Y, K, Y","turbo0","1112704729","0","0"
"avx512f","VPERMILPS mem, Z, K, Z","turbo1","4324942","1135148260","0"
"avx512f","VPERMPD Y, Y, K, Y","turbo0","1165822146","0","0"
"avx512f","VPERMPD Z, Z, K, Z","turbo1","4319434","1177827469","0"
"avx512f","VPERMPD imm, Y, K, Y","turbo0","1166887162","0","0"
"avx512f","VPERMPD imm, Z, K, Z","turbo1","4194873","1136213263","0"
"avx512f","VPERMPD imm, mem, K, Y","turbo0","1235911163","0","0"
"avx512f","VPERMPD imm, mem, K, Z","turbo1","4322839","1147209093","0"
"avx512f","VPERMPD mem, Y, K, Y","turbo0","1234964937","0","0"
"avx512f","VPERMPD mem, Z, K, Z","turbo1","4529609","1175229745","0"
"avx512f","VPERMPS Y, Y, K, Y","turbo0","1165164114","0","0"
"avx512f","VPERMPS Z, Z, K, Z","turbo1","4346718","1177927009","0"
"avx512f","VPERMPS mem, Y, K, Y","turbo0","1235190985","0","0"
"avx512f","VPERMPS mem, Z, K, Z","turbo1","4293632","1194058457","0"
"avx512f","VPERMQ Y, Y, K, Y","turbo0","1166629153","0","0"
"avx512f","VPERMQ Z, Z, K, Z","turbo1","4435302","1155554463","0"
"avx512f","VPERMQ imm, Y, K, Y","turbo0","1166777889","0","0"
"avx512f","VPERMQ imm, Z, K, Z","turbo1","4300641","1136120627","0"
"avx512f","VPERMQ imm, mem, K, Y","turbo0","1235583951","0","0"
"avx512f","VPERMQ imm, mem, K, Z","turbo1","4698993","1147092344","0"
"avx512f","VPERMQ mem, Y, K, Y","turbo0","1235489917","0","0"
